"DateAndTime","OS_bloom-hall131 (Bloomberg-1 West-Hall 131) Occupancy","",
"2016-09-10 05:00:31","0","",
"2016-09-10 05:10:57","0","",
"2016-09-10 05:21:24","0","",
"2016-09-10 05:31:52","0","",
"2016-09-10 05:42:20","0","",
"2016-09-10 05:52:48","0","",
"2016-09-10 06:03:15","0","",
"2016-09-10 06:13:43","0","",
"2016-09-10 06:24:10","0","",
"2016-09-10 06:34:37","0","",
"2016-09-10 06:45:04","0","",
"2016-09-10 06:55:32","0","",
"2016-09-10 07:05:59","0","",
"2016-09-10 07:16:26","0","",
"2016-09-10 07:26:54","0","",
"2016-09-10 07:37:23","0","",
"2016-09-10 07:47:50","0","",
"2016-09-10 07:58:17","0","",
"2016-09-10 08:08:45","0","",
"2016-09-10 08:19:13","0","",
"2016-09-10 08:29:40","0","",
"2016-09-10 08:40:08","0","",
"2016-09-10 08:50:35","0","",
"2016-09-10 09:01:03","0","",
"2016-09-10 09:11:30","0","",
"2016-09-10 09:21:58","0","",
"2016-09-10 09:32:26","0","",
"2016-09-10 09:42:54","0","",
"2016-09-10 09:53:22","0","",
"2016-09-10 10:03:48","0","",
"2016-09-10 10:14:16","0","",
"2016-09-10 10:24:45","0","",
"2016-09-10 10:35:13","0","",
"2016-09-10 10:45:40","0","",
"2016-09-10 10:56:08","0","",
"2016-09-10 11:06:36","0","",
"2016-09-10 11:17:04","0","",
"2016-09-10 11:27:31","0","",
"2016-09-10 11:37:59","0","",
"2016-09-10 11:48:26","0","",
"2016-09-10 11:58:53","0","",
"2016-09-10 12:09:20","0","",
"2016-09-10 12:19:47","0","",
"2016-09-10 12:30:14","0","",
"2016-09-10 12:40:42","0","",
"2016-09-10 12:51:10","0","",
"2016-09-10 13:01:37","0","",
"2016-09-10 13:12:05","0","",
"2016-09-10 13:22:33","0","",
"2016-09-10 13:33:00","0","",
"2016-09-10 13:43:27","0","",
"2016-09-10 13:53:55","0","",
"2016-09-10 14:04:23","0","",
"2016-09-10 14:14:51","0","",
"2016-09-10 14:25:19","0","",
"2016-09-10 14:35:46","0","",
"2016-09-10 14:46:14","0","",
"2016-09-10 14:56:42","0","",
"2016-09-10 15:04:26","1","",
"2016-09-10 15:06:20","0","",
"2016-09-10 15:06:53","1","",
"2016-09-10 15:08:47","0","",
"2016-09-10 15:09:48","1","",
"2016-09-10 15:10:49","1","",
"2016-09-10 15:11:48","1","",
"2016-09-10 15:12:48","1","",
"2016-09-10 15:14:43","0","",
"2016-09-10 15:22:17","1","",
"2016-09-10 15:23:54","1","",
"2016-09-10 15:25:26","1","",
"2016-09-10 15:27:20","0","",
"2016-09-10 15:37:49","0","",
"2016-09-10 15:48:18","0","",
"2016-09-10 15:58:46","0","",
"2016-09-10 16:09:11","1","",
"2016-09-10 16:11:05","0","",
"2016-09-10 16:14:39","1","",
"2016-09-10 16:15:45","1","",
"2016-09-10 16:17:39","0","",
"2016-09-10 16:28:07","0","",
"2016-09-10 16:38:35","0","",
"2016-09-10 16:49:04","0","",
"2016-09-10 16:59:32","0","",
"2016-09-10 17:09:59","0","",
"2016-09-10 17:20:27","0","",
"2016-09-10 17:30:55","0","",
"2016-09-10 17:32:52","1","",
"2016-09-10 17:34:39","1","",
"2016-09-10 17:36:33","0","",
"2016-09-10 17:38:47","1","",
"2016-09-10 17:40:41","0","",
"2016-09-10 17:40:53","1","",
"2016-09-10 17:41:50","1","",
"2016-09-10 17:43:12","1","",
"2016-09-10 17:45:06","0","",
"2016-09-10 17:53:46","1","",
"2016-09-10 17:55:40","0","",
"2016-09-10 18:06:07","0","",
"2016-09-10 18:16:35","0","",
"2016-09-10 18:27:03","0","",
"2016-09-10 18:37:30","0","",
"2016-09-10 18:47:58","0","",
"2016-09-10 18:58:26","0","",
"2016-09-10 19:08:50","1","",
"2016-09-10 19:10:03","1","",
"2016-09-10 19:11:08","1","",
"2016-09-10 19:13:02","0","",
"2016-09-10 19:23:31","0","",
"2016-09-10 19:33:59","0","",
"2016-09-10 19:37:47","1","",
"2016-09-10 19:38:49","1","",
"2016-09-10 19:39:57","1","",
"2016-09-10 19:40:57","1","",
"2016-09-10 19:41:56","1","",
"2016-09-10 19:43:51","0","",
"2016-09-10 19:54:19","0","",
"2016-09-10 20:04:46","0","",
"2016-09-10 20:15:15","0","",
"2016-09-10 20:25:44","0","",
"2016-09-10 20:36:12","0","",
"2016-09-10 20:46:41","0","",
"2016-09-10 20:57:10","0","",
"2016-09-10 21:07:39","0","",
"2016-09-10 21:18:08","0","",
"2016-09-10 21:28:37","0","",
"2016-09-10 21:29:01","1","",
"2016-09-10 21:30:06","1","",
"2016-09-10 21:32:01","0","",
"2016-09-10 21:37:06","1","",
"2016-09-10 21:39:00","0","",
"2016-09-10 21:39:21","1","",
"2016-09-10 21:41:15","0","",
"2016-09-10 21:51:44","0","",
"2016-09-10 22:02:12","0","",
"2016-09-10 22:12:41","0","",
"2016-09-10 22:23:10","0","",
"2016-09-10 22:33:38","0","",
"2016-09-10 22:44:05","0","",
"2016-09-10 22:54:34","0","",
"2016-09-10 23:05:02","0","",
"2016-09-10 23:15:30","0","",
"2016-09-10 23:25:58","0","",
"2016-09-10 23:36:26","0","",
"2016-09-10 23:46:55","0","",
"2016-09-10 23:57:23","0","",
