"DateAndTime","OS_Corr257 (Bloomberg-2 East-Corridor 200E) Occupancy","",
"2016-08-30 06:39:25","1","",
"2016-08-30 06:40:34","1","",
"2016-08-30 06:42:49","0","",
"2016-08-30 06:43:07","1","",
"2016-08-30 06:45:21","0","",
"2016-08-30 06:48:38","1","",
"2016-08-30 06:50:52","0","",
"2016-08-30 06:50:59","1","",
"2016-08-30 06:53:14","0","",
"2016-08-30 06:57:59","1","",
"2016-08-30 07:00:14","0","",
"2016-08-30 07:00:15","1","",
"2016-08-30 07:02:29","0","",
"2016-08-30 07:06:10","1","",
"2016-08-30 07:08:25","0","",
"2016-08-30 07:18:44","1","",
"2016-08-30 07:20:59","0","",
"2016-08-30 07:21:24","1","",
"2016-08-30 07:23:38","0","",
"2016-08-30 07:25:23","1","",
"2016-08-30 07:27:37","0","",
"2016-08-30 07:28:35","1","",
"2016-08-30 07:30:50","0","",
"2016-08-30 07:36:34","1","",
"2016-08-30 07:38:49","0","",
"2016-08-30 07:40:04","1","",
"2016-08-30 07:42:19","0","",
"2016-08-30 07:54:39","0","",
"2016-08-30 08:04:04","1","",
"2016-08-30 08:06:19","0","",
"2016-08-30 08:06:26","1","",
"2016-08-30 08:07:46","1","",
"2016-08-30 08:10:01","0","",
"2016-08-30 08:12:42","0","",
"2016-08-30 08:15:37","1","",
"2016-08-30 08:17:52","0","",
"2016-08-30 08:19:49","1","",
"2016-08-30 08:21:26","1","",
"2016-08-30 08:22:40","1","",
"2016-08-30 08:24:55","0","",
"2016-08-30 08:26:47","1","",
"2016-08-30 08:28:29","1","",
"2016-08-30 08:30:44","0","",
"2016-08-30 08:31:59","1","",
"2016-08-30 08:33:31","1","",
"2016-08-30 08:34:57","1","",
"2016-08-30 08:36:33","1","",
"2016-08-30 08:38:48","0","",
"2016-08-30 08:39:05","1","",
"2016-08-30 08:40:40","1","",
"2016-08-30 08:42:02","1","",
"2016-08-30 08:44:17","0","",
"2016-08-30 08:46:37","1","",
"2016-08-30 08:48:52","0","",
"2016-08-30 08:51:36","1","",
"2016-08-30 08:53:50","0","",
"2016-08-30 08:56:38","1","",
"2016-08-30 08:58:52","0","",
"2016-08-30 09:00:06","1","",
"2016-08-30 09:02:20","0","",
"2016-08-30 09:02:34","1","",
"2016-08-30 09:04:49","0","",
"2016-08-30 09:08:00","1","",
"2016-08-30 09:09:18","1","",
"2016-08-30 09:10:26","1","",
"2016-08-30 09:12:15","1","",
"2016-08-30 09:13:55","1","",
"2016-08-30 09:15:02","1","",
"2016-08-30 09:17:17","0","",
"2016-08-30 09:18:37","1","",
"2016-08-30 09:20:52","0","",
"2016-08-30 09:21:31","1","",
"2016-08-30 09:23:20","1","",
"2016-08-30 09:24:38","1","",
"2016-08-30 09:25:58","1","",
"2016-08-30 09:27:42","1","",
"2016-08-30 09:29:57","0","",
"2016-08-30 09:32:26","1","",
"2016-08-30 09:33:33","1","",
"2016-08-30 09:35:48","0","",
"2016-08-30 09:39:07","1","",
"2016-08-30 09:40:14","1","",
"2016-08-30 09:42:29","0","",
"2016-08-30 09:46:56","1","",
"2016-08-30 09:48:03","1","",
"2016-08-30 09:50:18","0","",
"2016-08-30 09:50:40","1","",
"2016-08-30 09:52:55","0","",
"2016-08-30 09:53:32","1","",
"2016-08-30 09:55:32","1","",
"2016-08-30 09:57:47","0","",
"2016-08-30 09:58:55","1","",
"2016-08-30 10:00:03","1","",
"2016-08-30 10:01:59","1","",
